candidate_id,candidate_name,job_role,education,experience_years,resume_skills
9078,Nirja Chaudhuri,Data Analyst,MCA,8,"django, excel, sql, data analysis"
9079,Triveni Kanda,Software Engineer,MCA,1,"linux, java, git, communication, c++, numpy"
9080,Kamala Atwal,System Administrator,M.Tech,1,"linux, python, power bi"
9081,Ekavir Dass,Web Developer,B.Tech,9,"linux, tableau, css"
9082,Fariq Koshy,Data Scientist,B.Sc,8,"machine learning, react"
9083,Faqid Shan,AI Engineer,B.Tech,5,"git, python, machine learning, tableau"
9084,Noah Dua,Web Developer,M.Tech,1,"aws, linux, html, numpy, css"
9085,Nihal Lanka,AI Engineer,B.Tech,5,"aws, django"
9086,Barkha Nagar,Data Scientist,M.Tech,10,"machine learning, excel"
9087,Kashish Hans,Software Engineer,M.Tech,6,"aws, git, tableau"
9088,Saumya Borde,Web Developer,MCA,2,"html, javascript, pandas"
9089,Aarna Suresh,Data Analyst,B.Tech,10,"python, react, sql"
9090,Ria Sami,Data Scientist,M.Tech,4,"machine learning, sql, pandas"
9091,Gautam Sampath,Software Engineer,B.Sc,10,"aws, linux, java, excel, pandas"
9092,Ucchal Borra,AI Engineer,MCA,9,"python, tableau, pandas, power bi"
9093,Raksha Narasimhan,Data Scientist,B.Sc,7,"linux, machine learning, communication, numpy, sql"
9094,Ati Lad,Data Analyst,B.Tech,0,"python, git, excel, sql"
9095,Suhani Master,System Administrator,MCA,7,"aws, excel, linux, react"
9096,William Rao,AI Engineer,B.Tech,0,"linux, git, c++, python, pandas"
9097,Edhitha Wali,AI Engineer,B.Tech,5,"django, python, machine learning, linux"
9098,Eta Sarin,Data Scientist,M.Tech,6,"aws, power bi, sql, data analysis"
9099,Isha Andra,System Administrator,M.Tech,8,"linux, git, numpy"
9100,Rajata Agrawal,Data Scientist,B.Sc,0,"git, django, machine learning, excel"
9101,Isha Mane,System Administrator,B.Sc,2,"aws, linux, numpy"
9102,Hritik Choudhury,System Administrator,B.Sc,5,"aws, linux, tableau, communication, python"
9103,Manan Ratta,Software Engineer,B.Tech,4,"aws, linux, tableau, django, power bi"
9104,Kai Madan,AI Engineer,B.Sc,1,"aws, communication, c++, django, excel, python"
9105,Falak Chatterjee,System Administrator,B.Tech,5,"aws, python, git"
9106,Jason Tata,Data Scientist,B.Sc,4,"python, linux"
9107,Madhavi Mukhopadhyay,AI Engineer,M.Tech,6,"aws, excel, machine learning, react"
9108,Dalaja Kakar,AI Engineer,M.Tech,7,"aws, c++, python, power bi"
9109,Chandran Chaudhary,Data Scientist,M.Tech,4,"aws, python, machine learning, django"
9110,Dhruv Bhasin,Web Developer,B.Tech,5,"javascript, power bi"
9111,Madhav Upadhyay,System Administrator,B.Tech,10,"linux, excel, react"
9112,Laban Kant,Web Developer,MCA,4,"excel, html, power bi, pandas"
9113,Rohan Kapoor,Web Developer,B.Sc,4,"javascript, power bi, css"
9114,Adweta Nadig,Web Developer,MCA,9,"linux, html, react, power bi, javascript"
9115,Sudiksha Rau,System Administrator,B.Tech,1,"linux, excel, tableau"
9116,Nandini Som,Web Developer,M.Tech,3,"html, numpy, javascript, linux"
9117,Tara Hayre,Web Developer,M.Tech,0,"linux, javascript"
9118,Harita Sethi,AI Engineer,M.Tech,7,"c++, python, machine learning, excel"
9119,Andrew Shetty,Data Analyst,M.Tech,0,"data analysis, react, django, power bi, excel, sql"
9120,Zinal Karnik,Web Developer,M.Tech,10,"aws, linux, html, excel, javascript"
9121,Ubika Kohli,Web Developer,MCA,7,"html, javascript, pandas"
9122,Kala Sagar,AI Engineer,M.Tech,10,"aws, c++, python, linux"
9123,Vansha Saraf,Software Engineer,MCA,9,"communication, git, tableau, java"
9124,Aditya Sur,Web Developer,MCA,7,"html, react"
9125,Dayamai Raman,Data Analyst,B.Tech,8,"communication, excel, sql, data analysis"
9126,Nakul Ben,Data Scientist,M.Tech,4,"react, numpy, power bi, python, sql"
9127,Darika Seshadri,Software Engineer,M.Tech,2,"communication, linux, java"
9128,Qabil Ramachandran,Data Scientist,M.Tech,6,"aws, data analysis, machine learning, numpy, pandas"
9129,Unni Ravi,System Administrator,B.Tech,9,"python, pandas"
9130,Oliver Bal,Web Developer,B.Tech,10,"tableau, html, numpy, power bi, css"
9131,Hemang Cherian,Web Developer,B.Sc,6,"numpy, javascript, css"
9132,Jack Natarajan,AI Engineer,B.Tech,7,"aws, machine learning"
9133,Abeer Krishnamurthy,Data Scientist,MCA,3,"communication, machine learning, django, data analysis"
9134,Chaitaly Nori,Web Developer,M.Tech,4,"linux, react, pandas, css"
9135,Chandresh Ben,AI Engineer,M.Tech,10,"machine learning, c++, django, power bi, excel"
9136,Chatura Mammen,Data Analyst,MCA,9,"aws, linux, excel, power bi"
9137,Onkar Goda,AI Engineer,B.Sc,9,"linux, tableau, machine learning, c++, excel, python"
9138,Vincent Ramakrishnan,Software Engineer,B.Tech,6,"aws, c++, linux, tableau"
9139,Aadhya Salvi,AI Engineer,B.Tech,6,"python, machine learning, excel"
9140,Harish Thaker,Web Developer,B.Sc,2,"power bi, javascript, react"
9141,Eta Subramaniam,Data Analyst,B.Tech,0,"aws, git, python, linux"
9142,Odika Suresh,AI Engineer,B.Tech,8,"aws, machine learning, react"
9143,Qarin Mahajan,System Administrator,MCA,7,"linux, django, numpy"
9144,Zarna Gour,Software Engineer,B.Sc,10,"aws, linux"
9145,Fitan Viswanathan,Web Developer,M.Tech,2,"javascript, tableau"
9146,Jhalak Dubey,Software Engineer,B.Tech,7,"aws, tableau, java, git, c++"
9147,Panini Mody,AI Engineer,M.Tech,1,"aws, communication, c++, django, python"
9148,Zaitra Chopra,AI Engineer,B.Tech,3,"aws, machine learning, c++, excel, pandas"
9149,Logan Puri,Web Developer,MCA,7,"javascript, excel, css"
9150,Andrew Gill,Web Developer,M.Tech,10,"aws, linux, tableau, css"
9151,Girish Tripathi,Data Scientist,B.Sc,4,"data analysis, git, machine learning, django, python"
9152,Januja Sundaram,AI Engineer,B.Tech,4,"aws, c++, numpy, power bi, python"
9153,Aryan Srinivasan,Data Analyst,MCA,2,"data analysis, django, power bi, excel, sql"
9154,Jairaj Kashyap,System Administrator,M.Tech,5,"communication, python, git, power bi"
9155,Dakshesh Choudhry,Software Engineer,B.Sc,2,"aws, linux, java, numpy, django"
9156,Amruta Dugal,Data Analyst,M.Tech,3,"numpy, data analysis"
9157,Ganga Deo,Data Analyst,B.Tech,8,"linux, excel, sql, data analysis"
9158,Omya Dey,Software Engineer,B.Sc,9,"aws, linux, java, react, django"
9159,Nakul Majumdar,Web Developer,M.Tech,10,"javascript, react, css"
9160,Ekiya Kumar,System Administrator,M.Tech,8,"aws, linux, tableau"
9161,Vritti Murty,Data Analyst,M.Tech,8,"aws, tableau, data analysis, numpy, sql"
9162,Janani Seshadri,Data Analyst,MCA,7,"excel, react"
9163,Yasti Bassi,System Administrator,M.Tech,9,"python, git, excel, numpy"
9164,Zinal Mahal,System Administrator,MCA,2,"excel, python, tableau"
9165,Ryan Kumer,Web Developer,B.Sc,9,"communication, numpy, javascript, power bi"
9166,Vidhi Sastry,Software Engineer,B.Sc,4,"aws, django, power bi, java"
9167,Darsh Thakur,AI Engineer,B.Tech,1,"aws, machine learning, c++, excel, python, pandas"
9168,Owen Comar,Data Analyst,B.Tech,7,"aws, tableau, sql"
9169,Rishi Khare,System Administrator,B.Tech,4,"linux, react"
9170,Max Pau,Software Engineer,B.Sc,7,"excel, java"
9171,Tanish Doshi,Data Analyst,M.Tech,9,"data analysis, git, django, excel, python"
9172,Ranbir Krishnan,Web Developer,M.Tech,5,"javascript, pandas"
9173,Yashasvi Seth,Web Developer,M.Tech,10,"aws, html, javascript"
9174,Zilmil Nagarajan,Data Analyst,MCA,7,"communication, numpy, excel"
9175,Vedika Bhasin,Data Analyst,MCA,8,"aws, git, excel, pandas"
9176,Anusha Sangha,AI Engineer,B.Tech,4,"aws, tableau, machine learning, communication, c++, python"
9177,Rajata Khare,Data Scientist,MCA,5,"git, machine learning, sql, data analysis"
9178,Hemangini Kunda,AI Engineer,M.Tech,0,"aws, machine learning, react"
9179,Neel Peri,System Administrator,MCA,3,"django, python, git"
9180,Anya Narula,Data Analyst,MCA,7,"react, communication, numpy, excel, python"
9181,Udyati Dugar,System Administrator,B.Tech,2,"linux, git, python, power bi"
9182,Harini Gour,Data Analyst,MCA,1,"communication, python, sql, data analysis"
9183,Fitan Subramanian,Software Engineer,M.Tech,9,"aws, linux, java, c++, power bi, excel"
9184,Tanay Ratti,Software Engineer,M.Tech,5,"tableau, java"
9185,Nakul Malhotra,Data Scientist,B.Tech,9,"machine learning, numpy, excel, python, pandas"
9186,Henry Karan,AI Engineer,MCA,9,"communication, python, linux, power bi"
9187,Nandini Wadhwa,AI Engineer,MCA,10,"python, linux, excel"
9188,Devika Sheth,Web Developer,M.Tech,8,"aws, html, javascript, communication"
9189,Nathan Dyal,System Administrator,B.Tech,8,"aws, react"
9190,Lipika Saini,Web Developer,MCA,5,"html, git, power bi, javascript, pandas"
9191,Jairaj Wadhwa,AI Engineer,B.Tech,10,"communication, c++, python, machine learning"
9192,Saumya Sule,Data Analyst,B.Sc,2,"python, excel, react"
9193,Yahvi Bhatt,System Administrator,B.Sc,6,"aws, linux, git, pandas"
9194,Rushil Dalal,AI Engineer,B.Sc,0,"c++, linux, react, tableau"
9195,Samesh Sur,Web Developer,MCA,6,"git, linux, javascript, css"
9196,Frederick Kothari,Software Engineer,M.Tech,10,"aws, linux, django"
9197,Faras Nayak,AI Engineer,M.Tech,0,"c++, pandas"
9198,Orinder Minhas,System Administrator,B.Sc,6,"aws, python, linux, power bi"
9199,Jagdish Sridhar,Web Developer,B.Tech,3,"aws, javascript, tableau, pandas"
9200,Ishita Gopal,Data Scientist,B.Tech,1,"tableau, data analysis, communication, django, python"
9201,Aahana Mistry,AI Engineer,M.Tech,2,"c++, python, machine learning, pandas"
9202,Anamika Rai,Software Engineer,MCA,1,"linux, react"
9203,Bhavani Ghose,Software Engineer,MCA,5,"aws, linux"
9204,Max Kumer,System Administrator,M.Tech,2,"linux, power bi"
9205,Darsh Anand,AI Engineer,B.Sc,9,"c++, numpy, tableau, react"
9206,Ronith Garg,AI Engineer,B.Sc,6,"aws, git, numpy, machine learning"
9207,Tanveer Chana,Software Engineer,MCA,8,"aws, linux, power bi, java"
9208,Kiaan Yogi,Web Developer,M.Tech,10,"html, numpy, excel, css"
9209,Raagini Seshadri,Data Scientist,M.Tech,8,"aws, python, machine learning, tableau"
9210,Charvi Banik,Data Scientist,B.Tech,4,"machine learning, pandas, communication, excel, python, sql"
9211,Nidra Rama,Web Developer,B.Tech,10,"javascript, excel, css"
9212,Nathan Sachdev,AI Engineer,MCA,4,"aws, c++, django, react"
9213,Harshil Kale,Data Scientist,M.Tech,9,"machine learning, communication, django, power bi, sql"
9214,Garima Saran,AI Engineer,M.Tech,9,"react, communication, c++, django, python"
9215,Joshua Tara,Software Engineer,M.Tech,8,"linux, django"
9216,Unni Mutti,Web Developer,MCA,2,"power bi, git, react, css"
9217,Sarthak Mall,Data Scientist,B.Sc,7,"python, react, pandas"
9218,Devansh Thaker,Web Developer,MCA,6,"html, react, tableau"
9219,Siya Bobal,Software Engineer,B.Tech,9,"linux, react, java"
9220,Wishi Basak,System Administrator,M.Tech,2,"aws, communication, python, tableau"
9221,Wazir Raja,Data Scientist,M.Tech,2,"tableau, machine learning, django, excel, python, sql"
9222,Robert Ben,AI Engineer,B.Sc,10,"communication, python, react"
9223,Manya Bail,Web Developer,B.Sc,6,"html, pandas, css"
9224,Bimala Bahl,Data Scientist,MCA,4,"data analysis, machine learning, numpy, django, excel, sql"
9225,Lohit Barad,Software Engineer,B.Sc,10,"aws, react"
9226,Onveer Solanki,AI Engineer,M.Tech,3,"aws, git, c++, power bi, python, pandas"
9227,Varenya Dar,AI Engineer,B.Sc,1,"django, aws, python, machine learning"
9228,Finn Virk,Software Engineer,M.Tech,7,"aws, linux, c++, numpy, django, pandas"
9229,Zarna Pandey,Web Developer,B.Tech,5,"linux, html, communication, django, javascript"
9230,Pushti Bains,Data Scientist,B.Tech,10,"tableau, data analysis, machine learning, communication, python"
9231,Mohammed Acharya,Data Scientist,B.Sc,8,"linux, tableau, data analysis, python, sql"
9232,George Rastogi,Data Analyst,MCA,7,"data analysis, react, numpy, django, excel, python"
9233,Agastya Nath,Data Analyst,B.Tech,0,"communication, django, tableau, sql"
9234,Isaac Bansal,Data Analyst,MCA,2,"linux, data analysis, react, python, sql"
9235,Hritik Kalla,Software Engineer,B.Sc,10,"aws, linux, react, java"
9236,Janya Chandran,Data Analyst,B.Sc,0,"python, tableau, sql, numpy"
9237,Rachit Maharaj,Data Analyst,B.Tech,5,"python, linux"
9238,Chaitanya Wagle,AI Engineer,B.Tech,1,"aws, machine learning, django, excel, python"
9239,Tanay Banerjee,AI Engineer,MCA,8,"aws, c++, tableau"
9240,Madhav Raj,Web Developer,MCA,5,"django, css"
9241,Hemal Bassi,System Administrator,B.Tech,1,"aws, numpy, linux, excel"
9242,George Sagar,Software Engineer,B.Sc,5,"linux, django, java"
9243,Alexander Narain,Software Engineer,M.Tech,0,"aws, linux, tableau, c++, numpy"
9244,Dhriti Lad,Data Analyst,B.Sc,0,"excel, pandas, data analysis"
9245,Samuel Dixit,Data Scientist,M.Tech,8,"python, machine learning, linux"
9246,Omisha Kanda,Web Developer,MCA,8,"linux, django, tableau, css"
9247,Wahab Din,Data Scientist,M.Tech,0,"git, machine learning, sql"
9248,Chakradev Dayal,Data Scientist,MCA,1,"aws, data analysis, machine learning, react, excel, sql"
9249,Hema Chaudhuri,AI Engineer,M.Tech,0,"aws, tableau, machine learning, c++, excel"
9250,Ojas Jani,Web Developer,MCA,7,"html, linux"
9251,Aachal Pillai,Data Scientist,B.Tech,5,"python, django, power bi, sql"
9252,Faras Rastogi,Data Analyst,B.Sc,2,"communication, aws, tableau, data analysis"
9253,Libni Borde,System Administrator,MCA,10,"aws, linux"
9254,Nimrat Loyal,Software Engineer,B.Tech,6,"aws, power bi, java"
9255,Nimrat Arora,System Administrator,B.Sc,7,"aws, python, linux"
9256,Girik Narula,Data Scientist,M.Tech,4,"machine learning, tableau, sql"
9257,Gopal Karan,Software Engineer,B.Sc,7,"aws, c++, react"
9258,Sathvik Kaur,Software Engineer,B.Sc,3,"linux, git, power bi, react"
9259,Jasmit Mishra,Data Analyst,B.Sc,10,"linux, data analysis, communication, excel, sql"
9260,Sachi Talwar,Software Engineer,B.Sc,3,"aws, c++, linux, tableau"
9261,Ayaan Sundaram,System Administrator,B.Sc,4,"aws, communication, linux, power bi"
9262,George Ramaswamy,Web Developer,MCA,2,"git, aws, javascript"
9263,Girik Issac,System Administrator,MCA,5,"aws, pandas"
9264,Anjali Cheema,Software Engineer,MCA,5,"communication, c++"
9265,Triveni Barad,AI Engineer,B.Sc,1,"python, machine learning, power bi, pandas"
9266,Henry Zachariah,Data Analyst,B.Sc,6,"numpy, linux, sql"
9267,Balveer Merchant,AI Engineer,M.Tech,5,"communication, python, numpy"
9268,Chanakya Sami,Software Engineer,M.Tech,9,"aws, java, git, react, c++, django"
9269,Upkaar Char,AI Engineer,B.Tech,7,"linux, git, c++, numpy, python"
9270,Rachana Kunda,Web Developer,B.Tech,9,"communication, javascript, tableau"
9271,Hitesh Contractor,AI Engineer,B.Sc,3,"machine learning, react, communication, django, python"
9272,Radha Garde,Data Scientist,M.Tech,5,"python, react"
9273,Lucky Trivedi,Software Engineer,B.Tech,2,"aws, java, git, c++, django"
9274,Mohammed Gara,Data Analyst,B.Sc,1,"linux, data analysis, django, excel, power bi, python"
9275,Siya Vig,Web Developer,B.Tech,3,"django, communication, javascript"
9276,Bhavani Tata,Data Scientist,B.Sc,3,"aws, numpy, power bi, sql"
9277,Aryan Narula,Data Analyst,B.Sc,5,"python, django, sql, pandas"
9278,Bhavna Gade,Software Engineer,B.Tech,8,"aws, c++, linux, excel"
9279,Elijah Borde,Web Developer,B.Sc,2,"html, django"
9280,Vritti Gala,Data Scientist,B.Tech,5,"python, machine learning, power bi, sql"
9281,Orinder Randhawa,Data Analyst,MCA,6,"excel, pandas"
9282,Gaurang Sankar,Web Developer,B.Sc,4,"git, excel, css"
9283,Meghana Majumdar,System Administrator,MCA,10,"aws, linux, django"
9284,Henry Padmanabhan,AI Engineer,B.Sc,0,"aws, numpy, power bi"
9285,Keya Khalsa,System Administrator,B.Tech,1,"aws, linux, excel"
9286,Akshay Mand,Software Engineer,B.Tech,8,"linux, java, communication, c++, numpy, pandas"
9287,Jack Bansal,Web Developer,MCA,5,"html, javascript, pandas"
9288,Balendra Chowdhury,AI Engineer,MCA,1,"aws, python, django"
9289,Maanas Gokhale,Web Developer,MCA,2,"aws, css"
9290,Matthew Dass,Data Analyst,B.Sc,2,"numpy, django, excel, sql"
9291,Pahal Nayak,Web Developer,B.Sc,3,"html, javascript, excel, tableau"
9292,Nidhi Mistry,System Administrator,B.Tech,0,"communication, aws, python, git"
9293,Chaman Anand,Web Developer,M.Tech,9,"html, linux, power bi, numpy"
9294,Dayamai Suresh,System Administrator,B.Sc,2,"aws, git, django, power bi, python"
9295,Shivani Luthra,Web Developer,MCA,7,"communication, aws, react, css"
9296,Harsh Rattan,Data Scientist,MCA,5,"aws, git, power bi, sql"
9297,Sachi Kaul,Data Analyst,B.Sc,6,"aws, git, data analysis"
9298,Falak Pal,AI Engineer,B.Tech,6,"communication, c++, python"
9299,Ekiya Rai,System Administrator,B.Tech,4,"aws, linux, tableau"
9300,Varenya Kakar,AI Engineer,MCA,9,"aws, numpy, machine learning"
9301,Oliver Sane,Web Developer,MCA,2,"html, git, numpy, power bi, css"
9302,Peter Walla,AI Engineer,MCA,9,"aws, c++, linux"
9303,Finn Sarkar,Web Developer,B.Sc,10,"linux, numpy, javascript, react"
9304,Amruta Sarma,Data Scientist,B.Sc,7,"aws, data analysis, git, react, sql"
9305,Madhavi Sengupta,System Administrator,M.Tech,10,"linux, django"
9306,Ojas Batta,Data Scientist,MCA,8,"excel, numpy, machine learning, tableau"
9307,Abhiram Walia,Data Analyst,B.Tech,6,"data analysis, git, excel, pandas, sql"
9308,Frado Kumar,AI Engineer,B.Sc,6,"git, machine learning, power bi, tableau"
9309,Garima Mittal,Data Analyst,MCA,3,"tableau, numpy, power bi, python, sql"
9310,Xalak Dass,AI Engineer,M.Tech,5,"aws, python, django, tableau"
9311,Jagdish Kibe,Data Scientist,M.Tech,9,"excel, git, power bi, data analysis"
9312,Shivani Bahri,Data Scientist,M.Tech,10,"aws, numpy, machine learning, sql"
9313,Rushil Bala,Data Scientist,M.Tech,5,"git, python, machine learning, power bi"
9314,Abhimanyu Bajaj,AI Engineer,M.Tech,6,"aws, python, django, linux"
9315,Anjali Dhaliwal,System Administrator,M.Tech,7,"python, numpy"
9316,Mugdha Barad,Software Engineer,M.Tech,8,"communication, c++, tableau, react"
9317,Anita Mani,Data Scientist,M.Tech,7,"aws, linux, tableau, data analysis, python, sql"
9318,Rachit Bail,Data Scientist,MCA,4,"numpy, tableau, pandas, data analysis"
9319,Sathvik Gera,AI Engineer,B.Sc,10,"aws, python, react"
9320,Dakshesh Subramanian,Software Engineer,MCA,9,"aws, power bi, java, pandas"
9321,Omisha Garde,Data Analyst,MCA,10,"linux, data analysis, communication, excel, power bi, sql"
9322,Girik Bora,Web Developer,M.Tech,0,"html, react, communication, django, javascript"
9323,Harini Saraf,Data Analyst,MCA,8,"aws, sql, data analysis"
9324,Kiaan Padmanabhan,Software Engineer,B.Tech,7,"linux, git, react"
9325,Wishi Ray,Web Developer,MCA,6,"linux, power bi, css"
9326,Madhav Butala,Software Engineer,MCA,4,"aws, communication, linux"
9327,Ishwar Rajan,Software Engineer,B.Sc,7,"communication, linux, git, pandas"
9328,Jagdish Ramachandran,Data Analyst,B.Tech,2,"git, sql, pandas"
9329,Geetika Chacko,System Administrator,M.Tech,5,"aws, excel, pandas, react"
9330,Prisha Lad,Software Engineer,B.Sc,1,"aws, java, react, communication, c++"
9331,Yadavi Chakraborty,System Administrator,B.Sc,7,"excel, linux, python"
9332,Samaksh Suri,Data Analyst,MCA,8,"data analysis, communication, numpy, django, excel"
